id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32960353,Perfect Place For a Quick Getaway Loft,153487202,Matt,,28806,35.62426,-82.62263,Private room,27,2,4,2019-11-10,0.64,3,0
32980348,Front Porch & Charming Street near Biltmore Estate,248210743,Katie,,28803,35.55423,-82.51079,Entire home/apt,189,2,27,2019-11-11,3.54,1,167
32984082,The Suite at Club View (Grove Park Inn),248239829,Molly,,28804,35.62133,-82.54579,Private room,125,3,16,2019-11-17,1.92,1,81
33017346,Passive solar house 14 mi from Asheville,187626725,"Robin,  (Legal Name Richard)",,28704,35.46078,-82.48054,Entire home/apt,200,2,46,2019-11-24,5.52,1,0
33021011,Cozy Cottage Avl,248535877,Caleb,,28704,35.45672,-82.59569,Entire home/apt,150,1,32,2019-11-10,3.84,1,165
33041360,"Mimi's Cottage in Asheville, North Carolina",248462233,Dwight,,28803,35.57576,-82.53462,Entire home/apt,64,29,4,2019-10-31,0.60,1,301
33069007,"Incredible Views, Luxurious,Magical,Modern ,Serene",26946813,Anna,,28804,35.63316,-82.49921,Entire home/apt,295,2,1,2019-11-17,1,2,243
33072478,Sunrise Rest-West Asheville Modern-Hot Tub & Deck,7505763,Brenda,,28806,35.58466,-82.57378,Entire home/apt,122,3,24,2019-11-17,2.96,1,148
33089975,Freel Good Bungalow,22238244,Mandy,,28805,35.58315,-82.5108,Private room,55,2,5,2019-11-10,0.81,1,35
33098499,Musician's Bungalow Walkable West Asheville,178081080,Hannah,,28806,35.57593,-82.59615,Entire home/apt,65,500,1,2019-09-30,0.50,4,0
33099066,Luxury Bungalow Walkable River Arts District,178081080,Hannah,,28806,35.58512,-82.56982,Entire home/apt,183,2,39,2019-11-17,4.96,4,79
33110612,West AVL Room in FamilyHome**Walk 2 Dining & Bars!,36676271,Davey,,28806,35.57521,-82.58788,Private room,35,1,15,2019-11-24,5.11,2,69
33119826,Spring in NC Mts! Asheville's Oak Hill House,68296377,Johanna,,28732,35.47937,-82.46514,Entire home/apt,1295,7,5,2019-08-07,0.93,1,52
33160534,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland (Website hidden by Airbnb),167186184,Towns,,28801,35.59169,-82.55638,Entire home/apt,550,1,24,2019-11-08,3.04,50,336
33160537,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland (Website hidden by Airbnb),167186184,Towns,,28801,35.59217,-82.55758,Entire home/apt,550,1,22,2019-11-12,2.78,50,352
33160539,Luxury Condominium in the Center of Downtown Asheville,167186184,Towns,,28801,35.59276,-82.55758,Entire home/apt,295,1,30,2019-11-08,3.78,50,349
33161590,"Desirable West Avl, convenient, private bedrm/bath",13705071,Carrie And Jay,,28806,35.58581,-82.61778,Private room,45,1,12,2019-11-11,2.09,1,39
33166216,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland (Website hidden by Airbnb),167186184,Towns,,28801,35.5914,-82.55605,Entire home/apt,395,1,25,2019-11-05,3.06,50,338
33190964,Cozy Cottage 2.2 miles to downtown Asheville,56257899,Grant,,28804,35.62554,-82.52893,Entire home/apt,170,3,5,2019-10-20,0.66,2,334
33191042,Home So Sweet! Add Cottage next door for 4 more,19333726,Sue,,28704,35.48083,-82.5156,Entire home/apt,360,3,1,2019-10-16,0.68,2,356
33199379,Asheville Charm,131057648,Luz,,28806,35.60287,-82.60259,Entire home/apt,114,2,37,2019-11-24,4.57,1,349
33217597,Luxury Lower Condo Walkable River Arts District,178081080,Hannah,,28806,35.58463,-82.57061,Entire home/apt,178,2,31,2019-11-17,4.45,4,71
33227432,East West Asheville Charmer,19403007,Michelle,,28806,35.5848,-82.57635,Entire home/apt,150,2,11,2019-11-11,1.36,1,3
33230041,Sleepy Gap. Unwind with your Family and Friends.,8598304,Jen,,28704,35.46422,-82.62348,Entire home/apt,189,2,14,2019-10-20,2.26,1,82
33249305,Sweet Dreams Room-Private entry /walk to downtown!,160089278,Thea,,28801,35.60717,-82.56254,Private room,75,1,58,2019-11-24,8.09,2,16
33263068,The Little House That Could (7 mins to Asheville),15277908,Tara,,28804,35.63803,-82.59251,Entire home/apt,125,1,0,,,1,173
33267515,Cozy Cottage |Central to Everything| Pet Friendly,83827074,Jordan,,28806,35.59346,-82.59028,Entire home/apt,119,1,59,2019-11-18,7.08,1,338
33274530,Gourmet breakfast & happy hour daily,16412724,Anne,,28801,35.60147,-82.54508,Hotel room,205,1,1,2019-07-07,0.21,2,270
33296597,Vast Sky Mountain View Asheville Studio,250779876,Joseph And Kelsey,,28804,35.62325,-82.55952,Entire home/apt,75,1,51,2019-11-20,8.23,1,159
33335010,"Quaint, Clean House in South Asheville",241672214,Melinda,,28704,35.45756,-82.56692,Entire home/apt,199,3,15,2019-11-10,2.24,1,159
33346966,Woodnest minutes from everything!,251211706,Laurence,,28803,35.56629,-82.52259,Entire home/apt,69,1,78,2019-11-17,10.49,1,145
33362049,Luxury Upper Condo Walkable River Arts District,178081080,Hannah,,28806,35.58659,-82.56975,Entire home/apt,188,2,27,2019-11-17,3.63,4,80
33365046,Downtown & RAD at Your Doorstep!,96177754,Blair,,28801,35.59054,-82.56522,Entire home/apt,60,1,27,2019-11-24,5.87,1,24
33367075,Stellar Luxe Downtown with Patio + Grill,427027,Celeste,,28801,35.59626,-82.55155,Entire home/apt,242,2,6,2019-11-24,0.84,10,350
33398534,Wentworth Hilltop,96187307,Steve,,28803,35.5527,-82.50674,Entire home/apt,685,1,4,2019-10-05,0.60,28,348
33434434,5 Walnut Lofts,427027,Celeste,,28801,35.59724,-82.55569,Entire home/apt,1450,1,1,2019-05-19,0.15,10,354
33443607,Asheville Mtn View 5BR/3.5BA Hot Tub/Bar/Pets,722034,Darlene And Ron,,28803,35.49643,-82.49881,Entire home/apt,259,2,21,2019-11-11,3.04,8,293
33473027,Oakley Cottage close to downtown Asheville,211093009,Brooke,,28803,35.55284,-82.50361,Entire home/apt,165,2,6,2019-11-24,3.83,1,347
33522770,East West Nest: Stylish & Walkable in West Avl!,3459413,Sara,,28806,35.58435,-82.57649,Entire home/apt,99,2,42,2019-11-25,7.88,1,147
33529729,Asheville Chateau Relaxo - 2 Bed/2 Bath,57956285,Geri,,28803,35.55226,-82.50528,Entire home/apt,189,2,6,2019-08-18,0.78,1,190
33530871,Private apartment on mountainside near Asheville,171131677,Marion,,28732,35.48043,-82.47533,Entire home/apt,69,2,16,2019-11-24,2.16,1,23
33561547,ASHEVILLE’S PRIVATE SERENITY STUDIO ROOM FOR RENT,106609699,Alla,,28715,35.55241,-82.63629,Private room,80,1,7,2019-11-09,0.90,1,178
33602468,Spacious Asheville Home - Great Location!,62122483,Elizabeth,,28704,35.46921,-82.56124,Entire home/apt,125,30,0,,,2,358
33619077,"Tiny house retreat, Asheville, NC",253356963,Ray,,28805,35.60641,-82.47571,Entire home/apt,190,2,12,2019-11-10,1.85,1,177
33631355,1 Bedroom in Charming duplex 2 miles from Dwtn,9017645,Sarah,,28804,35.61938,-82.55922,Private room,130,1,3,2019-11-03,0.76,2,300
33655216,Downtown  Luxury Condo in Heart of Asheville #405,84150222,Mary,,28801,35.59296,-82.55637,Entire home/apt,225,2,9,2019-11-03,1.38,2,338
33655655,"Hot Tub Heated Bathroom Floors, EXTREMELY CLEAN!",53185861,"Asheville Cottages, Inc.",,28806,35.51953,-82.61395,Entire home/apt,299,2,4,2019-09-02,0.60,9,323
33658927,45 Asheland. New downtown luxury condo. #304,84150222,Mary,,28801,35.59322,-82.55575,Entire home/apt,295,1,1,2019-10-28,0.94,2,333
33663157,Forest Oasis 10 min to Downtown King & Queen Beds,253661868,Paul,,28806,35.61943,-82.58005,Entire home/apt,76,1,38,2019-11-18,6.59,1,55
33665924,Tiny House with Mountain Views 15 Minutes to West Asheville,15788000,Lisa,,28715,35.50826,-82.65802,Entire home/apt,75,1,55,2019-11-25,8.17,4,236
33666340,Mountain Cottage and Tiny House with hot tub,15788000,Lisa,,28715,35.51021,-82.65816,Entire home/apt,300,1,4,2019-10-27,0.87,4,223
33679901,Sweet Mount Royal House by Biltmore & Asheville,200811274,Kristen,,28704,35.47934,-82.51016,Entire home/apt,180,3,13,2019-09-29,1.88,1,259
33687126,Downtown Asheville available July,12573956,Maggie,,28801,35.59185,-82.54327,Entire home/apt,220,30,0,,,1,83
33700367,Botany Woods Mountain Retreat,57417763,Melissa,,28805,35.59848,-82.46527,Entire home/apt,99,1,26,2019-11-10,4.02,1,350
33702386,"New,  views, 10 minutes to city, breakfast stocked",33352584,Angela,,28806,35.61304,-82.65068,Entire home/apt,225,1,23,2019-11-17,3.71,1,15
33702614,Updated home on quiet lot 10 min from W. AVL,90345308,Dani,,28715,35.57689,-82.65192,Entire home/apt,80,2,28,2019-11-17,3.67,1,155
33742245,Wonderful Walkable West Asheville!,44470830,Mollie,,28806,35.57682,-82.58492,Private room,55,2,39,2019-11-21,5.63,1,64
33744208,Sweet Stay on Cherry Street (Montford/Downtown),30165416,Gretchen,,28801,35.59951,-82.55675,Private room,150,1,26,2019-11-17,5.10,1,67
33752540,Little place close to everything,254436767,Carmen,,28801,35.612,-82.55842,Private room,76,1,0,,,1,331
33773838,Bent Creek Loft,254595314,Chelsea,,28806,35.50822,-82.6135,Entire home/apt,150,2,9,2019-10-27,1.86,1,249
33776051,Quiet Refuge Close to Downtown,25499692,Stephanie,,28803,35.57859,-82.5349,Entire home/apt,75,30,1,2019-11-24,1,1,162
33807002,Azalea Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60473,-82.56556,Hotel room,265,1,0,,,8,113
33807207,Camellia Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60456,-82.56696,Hotel room,295,1,0,,,8,112
33807319,Dogwood Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.6038,-82.56558,Hotel room,195,1,0,,,8,112
33807444,Ivy Garden - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60486,-82.56739,Hotel room,245,1,0,,,8,105
33807802,Holly Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60469,-82.56583,Hotel room,245,1,0,,,8,115
33807903,Magnolia Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60508,-82.56726,Hotel room,295,1,0,,,8,107
33807985,Sunshine Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60466,-82.56531,Hotel room,235,1,0,,,8,108
33808038,Walnut Room - Black Walnut Bed and Breakfast Inn,32668492,Lori,,28801,35.60312,-82.56765,Hotel room,265,1,0,,,8,105
33819907,"LGBTQ-Friendly, Private Room, Shared Bath",45287495,Steve,,28704,35.4554,-82.53744,Private room,25,2,24,2019-11-24,3.58,4,158
33826416,Dogwood Bee Cottage,168588,Bee,,28805,35.59194,-82.53716,Entire home/apt,135,1,22,2019-10-24,3.28,1,40
33826958,Great for Family of 4: Master Suite Plus Second BR,45287495,Steve,,28704,35.45489,-82.53611,Private room,58,2,5,2019-11-03,1.15,4,6
33851004,Mardell House,39854763,Susan,,28806,35.58266,-82.58612,Private room,53,1,3,2019-11-03,0.40,1,3
33852026,Private studio minutes from Blue Ridge Parkway,8879654,Katherine,,28805,35.60731,-82.50872,Private room,85,1,30,2019-11-24,4.04,1,157
33876682,The Bluebird Getaway 2,16233515,Jessica,,28806,35.6188,-82.58097,Entire home/apt,100,2,10,2019-11-17,1.64,4,48
33898003,"Beautiful West Asheville Home, Live like a local",13158326,Colleah,,28806,35.57434,-82.59117,Entire home/apt,175,2,30,2019-11-24,4.33,1,144
33933281,Private king suite off parkway,37147442,Megan,,28803,35.55691,-82.49437,Entire home/apt,110,2,11,2019-11-17,3.75,1,173
33934081,New Construction Private Studio Apartment,71857225,Robert,,28806,35.58406,-82.60685,Entire home/apt,49,30,2,2019-07-15,0.27,2,0
33963364,Walk to downtown Asheville!,68073732,Elizabeth,,28801,35.60388,-82.55296,Entire home/apt,55,28,3,2019-11-10,0.94,1,240
33971488,CHARMING COTTAGE MINUTES FROM DOWNTOWN ASHEVILLE,113219123,Hannah,,28806,35.57014,-82.6338,Entire home/apt,225,2,46,2019-11-23,6.63,1,311
33999981,Privacy & Nature  - Basement Apartment Getaway,35914161,Melissa,,28704,35.47475,-82.49598,Entire home/apt,150,2,11,2019-11-03,1.77,2,170
34009815,Charming bungalow in the hot West Asheville,132575583,Jennifer,,28806,35.57444,-82.5881,Entire home/apt,179,1,31,2019-11-17,4.33,1,247
34024926,Adventure Camper Van + 150 Free Miles/day,145319188,Melody,,28806,35.59193,-82.57664,Entire home/apt,135,3,1,2019-06-09,0.17,1,304
34038444,Walkable West Asheville Studio Apartment,5928086,Ellie And Jordan,,28806,35.57209,-82.60096,Entire home/apt,61,1,57,2019-11-22,9.88,1,82
34065220,"Picturesque Home:Minutes to ""EVERYTHING"" Asheville",257241586,Vicki,,28803,35.54897,-82.48121,Entire home/apt,175,2,18,2019-11-17,2.86,1,17
34086588,"Comfy, Tranquil Tuck-Away, 10 Min to Downtown.",76236543,Jody & Jim,,28805,35.59683,-82.46548,Entire home/apt,68,2,23,2019-11-26,3.71,1,12
34087565,The Josephine,86003918,Pic,,28804,35.63156,-82.55368,Entire home/apt,375,2,18,2019-11-17,2.78,2,231
34095349,Montford Rosy Cosy Guest Nest : 2 Blocks to Dtwn,257459483,Kiley,,28801,35.59866,-82.56052,Private room,75,2,20,2019-10-22,2.76,2,50
34095689,Charming House By Riverside Park - Entire House!,180564557,David,,28804,35.63678,-82.59656,Entire home/apt,188,1,73,2019-11-25,10.84,3,323
34123903,Lil Happy Shack in walkable W Asheville,5522269,Monica,,28806,35.5731,-82.57926,Private room,95,2,23,2019-10-28,3.56,1,88
34148130,The Magic Bullet @Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61219,-82.60331,Entire home/apt,29,1,16,2019-11-03,2.24,10,178
34152268,Car Camping at the Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61206,-82.60317,Entire home/apt,19,1,13,2019-11-02,1.88,10,180
34169447,Close to downtown Asheville HOT TUB KING BEDS,3665372,Tomasz,,28806,35.59462,-82.59227,Entire home/apt,186,1,39,2019-11-21,5.63,15,338
34203295,Hydrangea,258227258,Yelena,,28806,35.58818,-82.61881,Entire home/apt,60,1,54,2019-11-27,7.75,1,342
34207606,In east Asheville and so close to so much more!,173098107,Paul & Anne,,28805,35.58155,-82.48111,Private room,59,1,20,2019-11-23,4.58,1,152
34230189,The Triangle at the Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61377,-82.60367,Entire home/apt,20,1,16,2019-10-13,2.53,10,180
34239887,Cozy getaway - close to downtown,249982814,Kelsey,,28804,35.64264,-82.57714,Entire home/apt,60,2,0,,,2,170
34274509,The Crooked Wood- Town and Mountain at your door!,84363656,Pat,,28801,35.60465,-82.54679,Entire home/apt,150,30,0,,,1,358
34285587,New Asheville Craftsman Minutes From Downtown,2819502,Ed,,28804,35.63617,-82.58861,Entire home/apt,95,1,33,2019-11-10,4.74,1,250
34326191,Tiny House on the Farm in Asheville NC HOT TUB,3665372,Tomasz,,28806,35.63295,-82.62957,Entire home/apt,149,1,57,2019-11-21,8.14,15,349
34381498,Quaint & Cozy in WNC - minutes from Asheville!,189523337,Tabitha,,28704,35.47024,-82.55663,Entire home/apt,139,2,14,2019-11-10,2.64,1,0
34396785,Cozy Private Suite,66342274,Adam And Claudia,,28803,35.55514,-82.5099,Entire home/apt,125,2,5,2019-11-24,3.75,1,50
34411204,Farm Guest House in Asheville King Beds Hot Tub,3665372,Tomasz,,28806,35.63308,-82.62915,Entire home/apt,149,2,39,2019-11-17,5.68,15,346
34438347,Epic Views Asheville Big House King Beds hot tub!,3665372,Tomasz,,28806,35.60961,-82.63302,Entire home/apt,509,3,24,2019-11-26,3.53,15,331
34441424,Mountain Modern,96187307,Steve,,28804,35.62531,-82.52156,Entire home/apt,2980,1,2,2019-11-11,0.68,28,306
34441430,Asheville Sunrise,96187307,Steve,,28804,35.62568,-82.52125,Entire home/apt,1805,1,2,2019-07-18,0.41,28,343
34441459,Mills Gap Lodge,96187307,Steve,,28732,35.45845,-82.48059,Entire home/apt,1730,1,5,2019-09-30,1.34,28,350
34471467,Modern Lodge On River HOT TUB KING BEDS west avl,3665372,Tomasz,,28806,35.56867,-82.5682,Entire home/apt,349,2,24,2019-11-10,3.58,15,347
34473124,Haywood Rd West Asheville Suite KING BED HOT TUB,3665372,Tomasz,,28806,35.57855,-82.57655,Entire home/apt,129,1,44,2019-11-24,6.53,15,344
34478316,Historic West Asheville Home - LOCATION! -Hot tub,3665372,Tomasz,,28806,35.57699,-82.57585,Entire home/apt,299,2,27,2019-11-05,3.99,15,328
34478448,Asheville Mountain Views King Beds Hot Tub!,3665372,Tomasz,,28806,35.63172,-82.65745,Entire home/apt,349,2,20,2019-11-10,3.49,15,347
34479644,Peaceful Private Space - Comfortable & Convenient,60274263,Melissa,,28803,35.54767,-82.51388,Entire home/apt,85,2,15,2019-11-24,3.10,1,15
34506850,Heart Of Downtown Asheville 201,118878640,Crystal,,28801,35.59508,-82.55106,Entire home/apt,350,2,1,2019-10-08,0.58,3,176
34507841,Central Downtown Asheville 203,118878640,Crystal,,28801,35.5956,-82.55289,Entire home/apt,350,2,1,2019-08-19,0.29,3,173
34541348,West Asheville Guest Suite HOT TUB KING BED,3665372,Tomasz,,28806,35.55373,-82.62268,Entire home/apt,98,1,38,2019-11-08,5.67,15,346
34541887,The Mountain Creek Big House,158630516,Portia,,28806,35.50915,-82.61682,Entire home/apt,161,2,28,2019-11-24,4.52,1,149
34546543,West Asheville Artist Family Home and Garden,30614816,Christa,,28806,35.60228,-82.60084,Entire home/apt,120,1,18,2019-08-12,3.00,1,0
34563400,"Fabulous Contemporary, Gorgeous Views Pet Friendly",5667550,Lisa,,28804,35.62246,-82.56355,Entire home/apt,188,30,0,,,1,181
34564890,South Asheville Private Suite,25274554,Kristin,,28704,35.47684,-82.50068,Entire home/apt,89,1,15,2019-11-10,2.41,1,328
34572413,NEW! Arden Cottage w/Fire Pit - 11 Mi to Asheville,151397468,Evolve,,28704,35.47855,-82.58271,Entire home/apt,210,2,1,2019-07-07,0.21,19,360
34619189,Cozy In Law By Richmond Hill Park,104115507,Karallyn,,28806,35.61725,-82.58645,Entire home/apt,73,2,32,2019-11-24,5.13,1,142
34619535,Big Farmhouse 15 min to downtown AVL HOT TUB,3665372,Tomasz,,28806,35.63088,-82.62823,Entire home/apt,499,2,25,2019-11-22,4.24,15,312
34640380,"Biltmore Homestay- 
Private Room with Bath ~1",60348510,Alicia,,28803,35.57179,-82.54789,Private room,68,14,1,2019-10-18,0.71,6,149
34670804,TwinStar In Central Downtown,118878640,Crystal,,28801,35.59556,-82.55302,Entire home/apt,700,2,4,2019-11-17,0.87,3,174
34688513,NC PROP -The Broad Sweet  Retreat Getaway - Plan A,260767956,Gwen,,28801,35.58943,-82.55992,Entire home/apt,125,1,8,2019-11-24,5.00,2,73
34710905,“ The Jewel of the Springs” An Oasis of Comfort,261801389,Kathleen,,28806,35.5763,-82.60628,Entire home/apt,225,2,2,2019-11-10,1.82,1,364
34742756,"NEW! Chestnut Hill -Spacious, 3 miles to Downtown!",79463303,Selina,,28806,35.604,-82.59946,Entire home/apt,99,1,21,2019-11-24,3.96,3,61
34744862,Explore Asheville! Minutes to Downtown & RAD!,38005428,Emily,,28715,35.54609,-82.67085,Entire home/apt,125,2,23,2019-11-17,3.90,1,0
34751313,NEW!! Peaceful Garden Oasis - 3 miles to downtown,79463303,Selina,,28806,35.60325,-82.59781,Entire home/apt,87,1,11,2019-10-13,1.92,3,55
34776098,Cozy Comfortable Room in West Asheville,56642643,Paul,,28806,35.57875,-82.63002,Private room,49,1,23,2019-09-22,3.54,2,0
34780477,Wonder West Asheville,282321,Jeramy,,28806,35.5745,-82.61181,Private room,65,1,7,2019-11-10,1.21,1,71
34782201,Downstairs 2 Bedroom Unit in West Asheville home.,156302420,Meridith,,28806,35.57404,-82.62525,Entire home/apt,120,2,42,2019-11-05,6.70,1,161
34787446,Groovy Turtle Shell-ter,151279507,Bobby And Amanda,,28806,35.6116,-82.60341,Entire home/apt,22,1,24,2019-11-17,3.69,10,180
34787454,Enjoy This Private Space in Charming Kenilworth,262300947,Mauri,,28805,35.57395,-82.53269,Private room,60,2,3,2019-06-14,0.48,1,25
34791824,"*Brand New*Bright, Modern Studio 10 mins to dwntwn",17721333,Lindsay,,28804,35.65173,-82.59651,Entire home/apt,80,1,71,2019-11-24,11.27,1,146
34832746,Sunny Room near Downtown,8302959,Dane,,28801,35.57815,-82.55733,Private room,35,1,51,2019-11-27,10.55,2,143
34887534,Cozy Room near South Slope Breweries,8302959,Dane,,28801,35.57927,-82.55534,Private room,40,1,39,2019-11-24,7.96,2,69
34900080,"Charming, Newly Renovated 1 bdr/1 bath in Historic King James Building Unit #7",167186184,Towns,,28801,35.60232,-82.54569,Entire home/apt,195,1,22,2019-11-11,3.55,50,354
34929586,Cozy and quiet apartment in West Asheville,27091046,Jane,,28806,35.58863,-82.60478,Entire home/apt,88,2,7,2019-11-10,1.13,1,191
34939398,Robert Frost Room - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60241,-82.55055,Private room,270,1,0,,,9,336
35012806,Mountain Views Minutes from Brews,43095235,Terra,,28806,35.56879,-82.61692,Private room,97,2,8,2019-11-10,1.58,3,360
35031057,"2 bedroom 1 bath, 7 min to Downtown AVL",263240332,Wanda,,28805,35.59077,-82.47015,Entire home/apt,155,2,13,2019-11-25,2.17,1,353
35033865,Lovely Apt. Near Blue Ridge Parkway and Downtown,26047490,Tobias,,28803,35.55268,-82.49069,Entire home/apt,60,2,37,2019-11-24,6.38,2,341
35038518,"Blue Ridge Parkway, Close to Downtown",26047490,Tobias,,28803,35.55261,-82.48909,Entire home/apt,100,2,25,2019-11-16,4.44,2,324
35064768,Purple House Downtown: Suite With Private Entrance,15785799,Elise,,28801,35.59146,-82.54484,Entire home/apt,119,1,23,2019-11-17,4.34,1,161
35079780,"Villa Rose- On 2 acres, 1 mi to Biltmore, 4 mi DT",10453340,Brett,,28803,35.56862,-82.52487,Entire home/apt,80,2,19,2019-11-24,6.79,3,60
35096181,AVL Montford Urban Retreat: Artistic Curated Suite,24764498,Alexis,,28801,35.60643,-82.57664,Entire home/apt,215,1,3,2019-10-23,0.59,2,169
35115113,Carl Sandburg Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60215,-82.54916,Private room,270,1,0,,,9,342
35115885,Guest Cottage - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60405,-82.54893,Private room,300,1,0,,,9,330
35116434,Walt Whitman Garden Spa Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60342,-82.54986,Private room,342,1,0,,,9,339
35117621,Maya Angelou Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60254,-82.54984,Private room,342,1,0,,,9,337
35121441,Ralph Waldo Emerson Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60246,-82.55095,Private room,342,1,0,,,9,346
35121972,Elizabeth Barrett Browning Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60215,-82.54926,Private room,342,1,0,,,9,329
35122267,Oscar Wilde Suite - 1889 WhiteGate Inn & Cottage,13532421,Frank,,28801,35.60396,-82.54959,Private room,300,1,0,,,9,343
35131449,Light Airy West Asheville Room,29657815,Eliana,,28806,35.57607,-82.57295,Private room,45,1,24,2019-11-23,4.36,2,359
35162584,Trippy Tortoise Shell-ter,151279507,Bobby And Amanda,,28806,35.6117,-82.60342,Entire home/apt,22,1,33,2019-11-17,5.72,10,180
35190871,Quaint and Cozy in Walkable WAVL!,264995976,Branton,,28806,35.57214,-82.59328,Entire home/apt,55,1,52,2019-11-24,11.82,1,127
35218486,Luxury Condominium in the Center of Downtown Asheville,167186184,Towns,,28801,35.5936,-82.55749,Entire home/apt,650,1,22,2019-11-05,4.10,50,297
35227153,Wooded Oasis minutes from i26 and French Broad!,263176516,Angela,,28704,35.47316,-82.56123,Entire home/apt,86,1,25,2019-11-24,4.31,1,20
35263012,Richmond Hill Getaway,48805639,Jeff,,28806,35.61709,-82.58661,Private room,47,1,28,2019-11-18,5.75,2,177
35285366,Biltmore Village Downstairs Apartment,265655545,Taylor,,28803,35.57005,-82.54608,Entire home/apt,100,1,28,2019-11-11,4.72,2,162
35287564,Grey River Gatherings (perfect for large groups),189080216,Jennie,,28804,35.62783,-82.59935,Entire home/apt,350,2,15,2019-11-24,3.44,1,224
35314038,"Entire house, 4 minutes from down town!",265815840,Margaret,,28806,35.60925,-82.61509,Entire home/apt,150,2,31,2019-11-24,5.60,1,132
35317253,The Namaste Room at River Row Flats - Unit 104 (Pet Friendly with Fee),250328755,"River Row Flats, Inc",,28806,35.58725,-82.57014,Entire home/apt,169,1,31,2019-11-13,5.60,14,303
35317276,The Black Balsam Room at River Row Flats - Room 300,250328755,"River Row Flats, Inc",,28806,35.58633,-82.57121,Entire home/apt,169,1,21,2019-11-05,4.32,14,328
35317354,The Mount Mitchell Room at River Row Flats - Room 301,250328755,"River Row Flats, Inc",,28806,35.58628,-82.57124,Entire home/apt,169,1,9,2019-10-09,1.63,14,315
35317377,The Triple Falls Room at River Row Flats - Room 302,250328755,"River Row Flats, Inc",,28806,35.58639,-82.57151,Entire home/apt,169,1,14,2019-11-05,2.63,14,308
35317403,The Craggy Gardens Room at River Row Flats - Room 303,250328755,"River Row Flats, Inc",,28806,35.58619,-82.57037,Entire home/apt,169,1,14,2019-11-11,2.53,14,323
35317431,The Max Patch Room at River Row Flats - Room 304,250328755,"River Row Flats, Inc",,28806,35.58699,-82.57091,Entire home/apt,169,1,25,2019-11-13,4.46,14,328
35352165,Cherry Blossom Room by Biltmore & Breweries,1220808,Alisa,,28803,35.55261,-82.53224,Private room,50,1,14,2019-10-27,2.51,1,160
35367152,NEW! AVL Modern Vintage Cabin Retreat w/ Mtn Views,266252521,Julie,,28803,35.55814,-82.48442,Entire home/apt,179,3,12,2019-11-12,2.13,1,71
35373849,"Charming, Newly Renovated 1 bdr/1 bath in Historic King James Building Unit #9",167186184,Towns,,28801,35.60369,-82.54578,Entire home/apt,195,2,14,2019-11-11,2.64,50,345
35382786,South Asheville Townhome,258798147,Neil,,28732,35.44027,-82.4996,Private room,45,1,22,2019-11-24,5.79,1,163
35397847,"Charming, Newly Renovated 2 bdr/2 bath in Historic King James Building Unit #5",167186184,Towns,,28801,35.60312,-82.54616,Entire home/apt,195,1,12,2019-11-08,2.17,50,349
35397853,"Charming, Newly Renovated 2 bdr/2 bath in Historic King James Building Unit #8",167186184,Towns,,28801,35.60229,-82.54639,Entire home/apt,195,1,16,2019-10-22,2.89,50,353
35415604,Yurt Glamping in downtown Asheville!,266537886,James,,28801,35.60446,-82.54375,Entire home/apt,60,1,18,2019-11-18,4.12,1,23
35464423,The Zen Den - lush green space w/ private entrance,247276115,Linnea,,28806,35.58548,-82.57597,Entire home/apt,85,1,63,2019-11-26,11.32,1,283
35465122,Zen Studio and Massage,167217854,Brie,,28804,35.62841,-82.58262,Entire home/apt,66,2,42,2019-11-26,10.00,1,166
35470049,Country Spring Retreat,266871263,Haidar,,28804,35.63575,-82.61696,Entire home/apt,185,2,15,2019-11-10,3.15,1,258
35485678,Mountain/golf course view near downtown.,266624774,Na,,28805,35.57972,-82.49591,Entire home/apt,200,1,22,2019-11-11,3.98,1,69
35487313,Juno Woods-Premium Indoor/Outdoor Mountain Escape,266983753,Jeff,,28806,35.6442,-82.64564,Entire home/apt,99,2,25,2019-11-18,4.44,1,350
